mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,parent_station,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Hawes Street,place-hwsst,469,1341,62,8,22,868,2424
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Back of the Hill,place-bckhl,0,155,62,0,3,5,2425
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Ball Square,place-balsq,36,1,62,1,0,2,2426
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Beaconsfield,place-bcnfd,11,271,62,0,4,51,2427
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Blandford Street,place-bland,180,126,62,3,2,99,2428
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Boston College,place-lake,0,264,62,0,4,0,2429
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Boston University Central,place-bucen,192,207,62,3,3,109,2430
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Boston University East,place-buest,117,164,62,2,3,105,2431
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Boylston,place-boyls,7146,938,62,115,15,325,2432
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Brandon Hall,place-bndhl,0,231,62,0,4,28,2433
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Brigham Circle,place-brmnl,11,562,62,0,9,33,2434
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Brookline Hills,place-brkhl,8,323,62,0,5,52,2435
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Brookline Village,place-bvmnl,46,612,62,1,10,56,2436
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Chestnut Hill,place-chhil,26,268,62,0,4,47,2437
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Chestnut Hill Avenue,place-chill,4,577,62,0,9,9,2438
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Chiswick Road,place-chswk,0,593,62,0,10,18,2439
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Cleveland Circle,place-clmnl,0,301,62,0,5,0,2440
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Coolidge Corner,place-cool,104,900,62,2,15,34,2441
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Copley,place-coecl,3413,2900,62,55,47,341,2442
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Dean Road,place-denrd,0,219,62,0,4,10,2443
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,East Somerville,place-esomr,19,9,62,0,0,3,2444
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Eliot,place-eliot,6,221,62,0,4,44,2445
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Englewood Avenue,place-engav,0,357,62,0,6,5,2446
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Fairbanks Street,place-fbkst,0,220,62,0,4,25,2447
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Fenway,place-fenwy,115,375,62,2,6,63,2448
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Fenwood Road,place-fenwd,3,347,62,0,6,27,2449
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Gilman Square,place-gilmn,46,11,62,1,0,3,2450
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Government Center,place-gover,7494,1579,62,121,25,226,2451
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Griggs Street,place-grigg,39,662,62,1,11,71,2452
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Harvard Avenue,place-harvd,238,2053,62,4,33,80,2453
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Hawes Street,place-hwsst,10,125,62,0,2,54,2454
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Haymarket,place-haecl,2604,112,62,42,2,121,2455
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Heath Street,place-hsmnl,0,326,62,0,5,0,2456
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Hynes Convention Center,place-hymnl,2000,3695,62,32,60,229,2457
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Kenmore,place-kencl,1400,3156,62,23,51,211,2458
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Kent Street,place-kntst,8,150,62,0,2,52,2459
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Lechmere,place-lech,100,30,62,2,0,7,2460
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Longwood,place-longw,58,312,62,1,5,62,2461
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Longwood Medical Area,place-lngmd,22,594,62,0,10,41,2462
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Magoun Square,place-mgngl,17,5,62,0,0,2,2463
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Medford/Tufts,place-mdftf,73,0,62,1,0,1,2464
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Mission Park,place-mispk,2,778,62,0,13,15,2465
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Museum of Fine Arts,place-mfa,37,271,62,1,4,47,2466
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Newton Centre,place-newto,2,353,62,0,6,47,2467
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Newton Highlands,place-newtn,4,309,62,0,5,43,2468
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Chestnut Hill Avenue,place-chill,341,2721,11,31,247,312,2469
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Harvard Avenue,place-harvd,2466,10568,10,247,1057,2224,2470
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Blandford Street,place-bland,596,515,62,10,8,362,2471
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Northeastern University,place-nuniv,150,784,62,2,13,48,2472
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Chiswick Road,place-chswk,263,2402,11,24,218,527,2473
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Haymarket,place-haecl,35487,4443,62,572,72,2141,2474
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Hawes Street,place-hwsst,296,762,10,30,76,2805,2475
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,North Station,place-north,4242,132,62,68,2,77,2476
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Cleveland Circle,place-clmnl,0,3144,11,0,286,0,2477
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Haymarket,place-haecl,43643,4265,10,4364,426,13917,2478
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Heath Street,place-hsmnl,0,4122,62,0,66,0,2479
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Boston College,place-lake,0,1074,62,0,17,0,2480
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Packard's Corner,place-brico,30,603,62,0,10,103,2481
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Coolidge Corner,place-cool,3347,10398,11,304,945,1469,2482
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Heath Street,place-hsmnl,0,2186,10,0,219,0,2483
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Hynes Convention Center,place-hymnl,38944,59847,62,628,965,3320,2484
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Boston University Central,place-bucen,611,684,62,10,11,365,2485
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Park Street,place-pktrm,5376,6686,62,87,108,218,2486
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Copley,place-coecl,44069,53107,11,4006,4828,19315,2487
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Dean Road,place-denrd,173,1685,11,16,153,481,2488
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,East Somerville,place-esomr,559,127,11,51,12,715,2489
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Eliot,place-eliot,284,1227,11,26,112,997,2490
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Englewood Avenue,place-engav,163,2312,11,15,210,286,2491
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Fairbanks Street,place-fbkst,242,1509,11,22,137,1083,2492
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Fenway,place-fenwy,1723,3289,11,157,299,2306,2493
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Fenwood Road,place-fenwd,225,1885,11,20,171,830,2494
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Gilman Square,place-gilmn,2508,145,11,228,13,674,2495
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Government Center,place-gover,108955,14001,11,9905,1273,18656,2496
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Griggs Street,place-grigg,512,2583,11,47,235,1601,2497
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Harvard Avenue,place-harvd,2408,9363,11,219,851,1792,2498
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Hawes Street,place-hwsst,308,711,11,28,65,2468,2499
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Haymarket,place-haecl,30411,3271,11,2765,297,10024,2500
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Heath Street,place-hsmnl,0,1857,11,0,169,0,2501
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Hynes Convention Center,place-hymnl,21401,54580,11,1946,4962,11447,2502
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Kenmore,place-kencl,9713,47206,11,883,4291,8032,2503
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Kent Street,place-kntst,338,1309,11,31,119,2378,2504
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Lechmere,place-lech,2389,645,11,217,59,1026,2505
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Longwood,place-longw,994,1821,11,90,166,2233,2506
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Longwood Medical Area,place-lngmd,341,4441,11,31,404,1287,2507
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Magoun Square,place-mgngl,1080,40,11,98,4,461,2508
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Medford/Tufts,place-mdftf,2825,0,11,257,0,257,2509
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Mission Park,place-mispk,195,3735,11,18,340,511,2510
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Museum of Fine Arts,place-mfa,491,3825,11,45,348,1663,2511
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Newton Centre,place-newto,443,2400,11,40,218,1220,2512
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Newton Highlands,place-newtn,331,1830,11,30,166,1084,2513
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Northeastern University,place-nuniv,885,5848,11,80,532,1952,2514
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,North Station,place-north,68322,2929,11,6211,266,7557,2515
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Packard's Corner,place-brico,1138,3058,11,103,278,2424,2516
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Park Street,place-pktrm,76092,68160,11,6917,6196,19375,2517
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Prudential,place-prmnl,2987,19588,11,272,1781,3349,2518
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Reservoir,place-rsmnl,1074,2452,11,98,223,1556,2519
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Riverside,place-river,0,9856,11,0,896,0,2520
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Riverway,place-rvrwy,199,2983,11,18,271,259,2521
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Saint Mary's Street,place-smary,1728,3208,11,157,292,2526,2522
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Saint Paul Street,place-stpul,454,3636,11,41,331,2096,2523
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Science Park/West End,place-spmnl,6958,567,11,633,52,1608,2524
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,South Street,place-sougr,223,1208,11,20,110,222,2525
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Summit Avenue,place-sumav,502,2573,11,46,234,1281,2526
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Sutherland Road,place-sthld,333,2458,11,30,223,723,2527
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Symphony,place-symcl,2467,12717,11,224,1156,2396,2528
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Tappan Street,place-tapst,379,2476,11,34,225,616,2529
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Union Square,place-unsqu,1735,0,11,158,0,158,2530
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Waban,place-waban,289,696,11,26,63,961,2531
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Warren Street,place-wrnst,544,3308,11,49,301,1133,2532
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Washington Square,place-bcnwa,347,3399,11,32,309,809,2533
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Washington Street,place-wascm,641,3027,11,58,275,915,2534
Light Rail,Fall 2024,Green,Green Line,WB,day_type_03,Sunday,time_period_11,OFF_PEAK,Woodland,place-woodl,256,977,11,23,89,894,2535
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Boston University East,place-buest,481,574,62,8,9,368,2536
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Prudential,place-prmnl,194,1358,62,3,22,70,2537
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Reservoir,place-rsmnl,22,445,62,0,7,47,2538
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Kenmore,place-kencl,15363,54016,62,248,871,2741,2539
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Riverside,place-river,0,2862,62,0,46,0,2540
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Boylston,place-boyls,19126,4658,62,308,75,1235,2541
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Riverway,place-rvrwy,0,515,62,0,8,8,2542
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Hynes Convention Center,place-hymnl,21975,65204,10,2197,6520,13864,2543
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Kent Street,place-kntst,607,2499,62,10,40,853,2544
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Saint Mary's Street,place-smary,89,340,62,1,5,54,2545
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Kenmore,place-kencl,10016,50576,10,1002,5058,9768,2546
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Brandon Hall,place-bndhl,18,926,62,0,15,109,2547
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Lechmere,place-lech,9831,4229,62,159,68,607,2548
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Saint Paul Street,place-stpul,19,486,62,0,8,46,2549
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Longwood,place-longw,3759,4641,62,61,75,731,2550
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Kent Street,place-kntst,347,1246,10,35,125,2722,2551
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Brigham Circle,place-brmnl,127,2300,62,2,37,126,2552
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Science Park/West End,place-spmnl,194,17,62,3,0,11,2553
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Brookline Hills,place-brkhl,162,1375,62,3,22,277,2554
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Longwood Medical Area,place-lngmd,680,7847,62,11,127,478,2555
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,South Street,place-sougr,12,339,62,0,5,4,2556
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Brookline Village,place-bvmnl,316,2601,62,5,42,291,2557
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Lechmere,place-lech,3023,572,10,302,57,1320,2558
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Magoun Square,place-mgngl,2257,753,62,36,12,280,2559
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_09,NIGHT,Summit Avenue,place-sumav,16,306,62,0,5,31,2560
Light Rail,Fall 2024,Green,Green Line,WB,day_type_01,Weekday,time_period_08,LATE_EVENING,Chestnut Hill,place-chhil,196,1132,62,3,18,227,2561
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Longwood,place-longw,1151,2137,10,115,214,2717,2562
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Longwood Medical Area,place-lngmd,362,5006,10,36,501,1573,2563
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Magoun Square,place-mgngl,1408,64,10,141,6,529,2564
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Medford/Tufts,place-mdftf,2325,0,10,233,0,233,2565
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Mission Park,place-mispk,210,3995,10,21,400,665,2566
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Museum of Fine Arts,place-mfa,546,4855,10,55,485,2041,2567
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Newton Centre,place-newto,458,2641,10,46,264,1468,2568
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Newton Highlands,place-newtn,331,1854,10,33,185,1318,2569
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Northeastern University,place-nuniv,879,6581,10,88,658,2467,2570
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,North Station,place-north,82914,3225,10,8291,322,9984,2571
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Packard's Corner,place-brico,1119,3429,10,112,343,3032,2572
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Park Street,place-pktrm,92337,91835,10,9234,9183,25322,2573
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Prudential,place-prmnl,3280,23850,10,328,2385,4261,2574
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Reservoir,place-rsmnl,1150,2894,10,115,289,1851,2575
Light Rail,Fall 2024,Green,Green Line,WB,day_type_02,Saturday,time_period_10,OFF_PEAK,Riverside,place-river,0,10715,10,0,1072,0,2576
